2024-07-01 00:17:07,353 INFO    MainThread:6593 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-01 00:17:07,353 INFO    MainThread:6593 [wandb_init.py:_pause_backend():431] pausing backend
2024-07-01 00:17:07,369 INFO    MainThread:6593 [wandb_init.py:_resume_backend():436] resuming backend
2024-07-01 00:17:07,374 INFO    MainThread:6593 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-01 00:17:07,374 INFO    MainThread:6593 [wandb_init.py:_pause_backend():431] pausing backend
2024-07-01 00:17:07,392 INFO    MainThread:6593 [wandb_init.py:_resume_backend():436] resuming backend
2024-07-01 00:17:07,396 INFO    MainThread:6593 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-01 00:17:07,396 INFO    MainThread:6593 [wandb_init.py:_pause_backend():431] pausing backend
2024-07-01 00:17:07,413 INFO    MainThread:6593 [wandb_init.py:_resume_backend():436] resuming backend
2024-07-01 00:17:07,419 INFO    MainThread:6593 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-01 00:17:07,419 INFO    MainThread:6593 [wandb_init.py:_pause_backend():431] pausing backend
2024-07-01 00:17:07,441 INFO    MainThread:6593 [wandb_init.py:_resume_backend():436] resuming backend
2024-07-01 00:17:07,447 INFO    MainThread:6593 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-01 00:17:07,447 INFO    MainThread:6593 [wandb_init.py:_pause_backend():431] pausing backend
2024-07-01 00:17:07,464 INFO    MainThread:6593 [wandb_init.py:_resume_backend():436] resuming backend
2024-07-01 00:17:07,468 INFO    MainThread:6593 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-01 00:17:07,468 INFO    MainThread:6593 [wandb_init.py:_pause_backend():431] pausing backend
2024-07-01 00:17:07,487 INFO    MainThread:6593 [wandb_init.py:_resume_backend():436] resuming backend
2024-07-01 00:17:07,491 INFO    MainThread:6593 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-01 00:17:07,491 INFO    MainThread:6593 [wandb_init.py:_pause_backend():431] pausing backend
2024-07-01 00:17:07,508 INFO    MainThread:6593 [wandb_init.py:_resume_backend():436] resuming backend
2024-07-01 00:17:07,512 INFO    MainThread:6593 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-01 00:17:07,512 INFO    MainThread:6593 [wandb_init.py:_pause_backend():431] pausing backend
2024-07-01 00:17:07,528 INFO    MainThread:6593 [wandb_init.py:_resume_backend():436] resuming backend
2024-07-01 00:17:07,843 INFO    MainThread:6593 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-01 00:17:07,844 INFO    MainThread:6593 [wandb_init.py:_pause_backend():431] pausing backend
2024-07-01 00:17:07,864 INFO    MainThread:6593 [wandb_init.py:_resume_backend():436] resuming backend
2024-07-01 00:18:39,308 INFO    MainThread:6593 [jupyter.py:save_ipynb():372] not saving jupyter notebook
2024-07-01 00:18:39,308 INFO    MainThread:6593 [wandb_init.py:_pause_backend():431] pausing backend
2024-07-01 00:18:39,465 INFO    MainThread:6593 [wandb_init.py:_resume_backend():436] resuming backend
