tessellation_car,buildings_wall,buildings_adjacency,buildings_neighbour_distance,city
0.0003037349028054071,10.583663435652852,0.9375,99.55729358673022,TegucigalpaHND
0.000168506715088695,22.34768248374725,0.9519230769230769,252.73047125938876,TegucigalpaHND
0.015400510998680977,44.51695019323872,0.9,57.532452633415744,TegucigalpaHND
0.0020576317835474794,18.763796915693444,0.9166666666666666,96.09537603136525,TegucigalpaHND
0.061846609124028035,63.47892886333415,0.9215686274509803,34.603030706680514,TegucigalpaHND
0.28085666516794444,47.27506783921494,0.8928571428571429,3.8875563359725986,TegucigalpaHND
0.28085666516794444,47.27506783921494,0.8928571428571429,3.8875563359725986,TegucigalpaHND
0.0014902337438961178,22.585327163440628,0.9452054794520548,121.204081878491,TegucigalpaHND
0.0018195061062788154,14.492869648472873,1.0,87.14297804714272,TegucigalpaHND
0.03157098112390681,40.260551832532585,1.0,28.009197450515195,TegucigalpaHND
0.03520201192261002,27.822186877359098,0.9090909090909091,18.23588430380325,TegucigalpaHND
0.07768396693513328,55.19010505229515,0.8837209302325582,36.88239159405414,TegucigalpaHND
0.002418835553903252,15.523985686883659,0.88,78.57055082688363,TegucigalpaHND
0.028223750053345698,41.90171083336004,0.9024390243902439,46.00221819605438,TegucigalpaHND
0.008153866039944105,36.44020346499737,0.9322033898305084,62.24257847738311,TegucigalpaHND
0.04228934968218449,33.93542039808157,0.90625,21.368191424786943,TegucigalpaHND
0.006954785325099124,11.326835687773649,0.8970588235294118,30.43285425341687,TegucigalpaHND
0.01714152274555887,28.82404754682438,0.9,36.11148787808057,TegucigalpaHND
0.22317638867124204,181.81892669822287,0.8658536585365854,54.10184120122203,TegucigalpaHND
0.0003580859243263176,22.142430434603426,0.9361702127659575,164.53637017003842,TegucigalpaHND
0.0002220812993308886,12.265273135316122,0.9466666666666667,125.40760745059715,TegucigalpaHND
0.061855866143766244,21.694026793682674,0.9393939393939394,13.232357378481263,TegucigalpaHND
0.0810417748899942,49.19581553506599,0.9428571428571428,35.022907374367804,TegucigalpaHND
0.012365265075134454,55.73043123561259,0.9545454545454546,66.43594173131673,TegucigalpaHND
0.005948719636949313,20.90130487233836,0.9583333333333334,47.79935842539686,TegucigalpaHND
0.008358823734300877,36.56909702309233,0.9454545454545454,77.6971400290529,TegucigalpaHND
0.05567422015826905,48.559921832732726,0.9411764705882353,29.20450492346514,TegucigalpaHND
0.0362068713327535,42.10803645073193,0.9523809523809523,47.62887390771693,TegucigalpaHND
0.04393612360730005,27.82380885200684,0.88,26.578199810070814,TegucigalpaHND
0.011224881700454667,32.03588561506559,0.9397590361445783,60.1658370903994,TegucigalpaHND
0.015020251584708343,33.0383226393246,0.9464285714285714,61.52899930672754,TegucigalpaHND
0.005077213229124234,26.602814238725898,0.9315068493150684,107.32403119778469,TegucigalpaHND
0.05733781501386158,26.169968086527202,0.8909090909090909,21.639011970303926,TegucigalpaHND
0.08144130151182527,46.74275175948595,0.9365079365079365,35.645274872777854,TegucigalpaHND
0.1836490665943641,20.50268059353989,0.9615384615384616,4.088614851895237,TegucigalpaHND
0.09379316536407535,41.71288542072559,0.9523809523809523,11.242696091408398,TegucigalpaHND
0.2125114424114841,41.09285252036979,0.9523809523809523,10.21905699372855,TegucigalpaHND
0.009550927183637644,30.9082687600163,0.9347826086956522,56.90069798008148,TegucigalpaHND
0.061722049841305464,48.578620906709496,0.9285714285714286,61.64144989325612,TegucigalpaHND
0.00594299902319765,16.437228146029764,0.9361702127659575,41.28964747087326,TegucigalpaHND
0.005064229451037379,19.880098737351414,0.9315068493150684,67.84279038214069,TegucigalpaHND
0.024048763724093775,27.60967232196608,0.9305555555555556,20.86228011919992,TegucigalpaHND
0.027920992497510146,12.726305672800745,0.94,17.365430146358406,TegucigalpaHND
0.06839431808056524,11.890404724265494,0.8888888888888888,7.520335223338392,TegucigalpaHND
0.1745446870186455,24.811395172579054,0.9117647058823529,10.097898048685513,TegucigalpaHND
0.08685992683626442,12.136232084894225,0.9318181818181818,8.367290460882899,TegucigalpaHND
0.3354830598981587,35.96252789032195,0.9333333333333333,7.249309280005063,TegucigalpaHND
0.46435094710146496,46.73824719515805,0.95,3.885464320152112,TegucigalpaHND
0.31439941775208397,67.08734364895234,0.9382716049382716,11.576806961801093,TegucigalpaHND
0.028067488841945664,15.411622223444283,0.9305555555555556,20.229648207180322,TegucigalpaHND
0.31814704496505203,70.55126347912291,0.9404761904761905,17.0029853237118,TegucigalpaHND
0.04037583555154729,59.349852594464366,0.9302325581395349,51.615359560736266,TegucigalpaHND
0.02270785328228734,32.76694376237194,0.9423076923076923,71.63943248134225,TegucigalpaHND
0.10719552148783526,66.37263379183159,0.9583333333333334,39.35233397584098,TegucigalpaHND
0.17042964283541043,58.90614846999503,0.9428571428571428,19.712905504412394,TegucigalpaHND
0.0915214830398702,41.6505288545425,0.975609756097561,24.525551939021113,TegucigalpaHND
0.2677150403012209,65.79399291648302,0.9642857142857143,13.813112781949929,TegucigalpaHND
0.12199711831715117,72.53866532286094,0.972972972972973,19.74798873813657,TegucigalpaHND
0.02533421841289079,75.09410135363764,0.9404761904761905,94.05443542839944,TegucigalpaHND
0.005084518633366227,33.0524031962069,0.9036144578313253,95.91717078007959,TegucigalpaHND
0.10463437441912589,19.605292893188242,0.9743589743589743,3.7556193302480043,TegucigalpaHND
0.10747248169991323,53.15290035317287,0.8461538461538461,14.345671762805873,TegucigalpaHND
0.25213310042976983,60.28312412090014,0.9411764705882353,1.9923731717379174,TegucigalpaHND
0.20315852904696316,20.864926510374936,0.873015873015873,3.4867995310243005,TegucigalpaHND
0.010588409052754827,33.13021785970462,0.9358974358974359,80.69125920042242,TegucigalpaHND
0.013361453796864674,23.163835379117454,0.8717948717948718,58.983587122072564,TegucigalpaHND
0.4650787884100738,940.1637367414493,0.9133858267716536,52.16155593304591,TegucigalpaHND
0.02989526589736186,17.42275713016289,0.9375,22.2773175029633,TegucigalpaHND
0.01385641440773517,40.27932141459361,0.896551724137931,45.61136520698101,TegucigalpaHND
0.19449404630223652,36.619794175043474,0.9047619047619048,7.10838932111418,TegucigalpaHND
0.06688595294400598,52.60760699045859,0.8953488372093024,41.04104396747292,TegucigalpaHND
0.014634936481872779,30.875200746929387,0.8953488372093024,42.318386359408066,TegucigalpaHND
0.013199713348986215,21.438871985441242,0.8953488372093024,43.13129116374939,TegucigalpaHND
0.7766299883128861,399.86401271344147,0.845360824742268,15.891697916293076,TegucigalpaHND
0.5928646185223744,772.18796591835,0.8596491228070176,17.381237036748757,TegucigalpaHND
0.5115621700271026,32.57407084634155,0.9032258064516129,0.0,TegucigalpaHND
0.13506093629540328,50.42283902973245,0.8717948717948718,19.961227849902546,TegucigalpaHND
0.004507769943782598,11.360442907922678,0.8804347826086957,38.512860058383566,TegucigalpaHND
0.02860384995476339,18.963064427302587,0.8860759493670886,25.682662849873036,TegucigalpaHND
0.019239049103190742,23.97508417073767,0.9090909090909091,37.21665801325472,TegucigalpaHND
0.5635933048875209,30.40442308775585,0.9032258064516129,0.0,TegucigalpaHND
0.28239191798766866,46.25755895470999,0.8979591836734694,8.868650179154082,TegucigalpaHND
0.048195441343591904,20.937229790386183,0.9272727272727272,19.54120904006835,TegucigalpaHND
0.2273074870925122,35.36073192514143,0.875,8.264506026719443,TegucigalpaHND
0.18496963826262974,21.876152654332273,0.8378378378378378,7.609876877741773,TegucigalpaHND
0.08658433991222006,36.44427308526578,0.8888888888888888,16.916663369757263,TegucigalpaHND
0.28533885060380315,21.561710455902833,0.8064516129032258,3.5127150062302874,TegucigalpaHND
0.14381586057312823,17.872242271751453,0.8181818181818182,11.493106843306412,TegucigalpaHND
0.4496281237106025,19.56651014201034,0.7692307692307693,0.0,TegucigalpaHND
0.1464722397063077,21.952628126050982,0.8421052631578947,9.394099627908181,TegucigalpaHND
0.49303903584523945,34.83104500711497,0.8333333333333334,3.7150548151648315,TegucigalpaHND
