tessellation_car,buildings_wall,buildings_adjacency,buildings_neighbour_distance,city
0.29826297083933156,23.698925336642233,1.0,3.5160143626897864,BelizeCity
0.2396109581489595,19.79324873569157,1.0,0.48914018819787547,BelizeCity
0.06824993283075861,21.9010043130183,1.0,15.085742386140616,BelizeCity
0.10243099112232737,17.601612446944223,1.0,4.94837209272114,BelizeCity
0.1907461081438053,22.067363915648233,1.0,1.6977157394205142,BelizeCity
0.09543966942947926,20.077508463235738,1.0,3.726283104048079,BelizeCity
0.2607568623813249,31.048419105267723,1.0,2.958775751779823,BelizeCity
0.29540896692008783,31.94090969632838,1.0,4.739942686452732,BelizeCity
0.09933087052728908,20.15885689975193,1.0,12.936382529400925,BelizeCity
0.10453616708366047,16.003088382477824,1.0,4.97405534576914,BelizeCity
2.124286956651946,65.35431854103143,1.0,2.274643862235739,BelizeCity
0.14358392600118836,30.755245106893263,1.0,14.641232689957008,BelizeCity
1.8050377672969526,73.62799457541459,1.0,8.943909153707489,BelizeCity
0.43019963117995796,36.99117320141464,1.0,5.121053668519558,BelizeCity
0.15165651882927222,19.318112261162405,1.0,4.4487104310874,BelizeCity
0.43898279570350385,20.522716612923226,1.0,1.4500963150509423,BelizeCity
0.7122411386283964,16.011810099629237,1.0,3.286512336608146,BelizeCity
0.37863887123457457,31.953835501111584,1.0,5.4871770930846955,BelizeCity
0.25844820578601274,30.463442414067686,1.0,5.913669598079669,BelizeCity
3.5858023655411944,98.41110247039498,1.0,7.529837654589116,BelizeCity
0.06499467639617848,23.41202755505219,1.0,14.332487015954168,BelizeCity
0.22220653014638395,26.8951548656664,1.0,2.981130844514041,BelizeCity
0.14620416679346152,47.89252943433529,1.0,18.15413430866295,BelizeCity
0.06595052739583891,22.292818996796736,1.0,16.192019748641314,BelizeCity
0.05531856045707864,23.625422948004555,1.0,14.160125827952973,BelizeCity
0.04866655901214449,23.59203119680566,1.0,19.433880188128747,BelizeCity
0.15513059771616794,30.585778340205938,1.0,6.996195242137009,BelizeCity
