tessellation_car,buildings_wall,buildings_adjacency,buildings_neighbour_distance,city
0.02237003950792663,13.468198189301795,1.0,20.50076603063306,Belmopan
0.05587595562262318,23.91721848986824,1.0,14.333911368263315,Belmopan
0.12262937064919623,17.85315447111396,1.0,9.372162519155689,Belmopan
0.1507727532246968,37.38573328765643,1.0,14.784407316859069,Belmopan
0.07649843469167031,28.9128555819623,1.0,16.464002172575093,Belmopan
0.15939620458717663,33.51236049136505,1.0,11.518620957427775,Belmopan
0.09600784021212035,33.45067309318895,1.0,16.80414280686374,Belmopan
0.10097849982172666,39.192593378226015,1.0,24.698714930052258,Belmopan
0.08580356911609807,23.662842727731913,1.0,10.658385983708362,Belmopan
0.2484513577201262,57.95699201754015,1.0,12.279111531960995,Belmopan
0.04628008527880216,19.449782237058532,1.0,20.396163479976156,Belmopan
0.22052009271945439,43.89046405306837,1.0,6.159270975560399,Belmopan
0.19579185638416133,13.194029817558048,1.0,3.7597363456242525,Belmopan
0.07581867195292807,12.36390033902209,1.0,11.572758203420122,Belmopan
0.05612796671792418,11.549413187207424,1.0,8.094861543310909,Belmopan
0.2321565130788213,52.17740284559005,1.0,7.308610952731353,Belmopan
0.17784669103836329,25.944591251691982,1.0,9.531746728203927,Belmopan
0.10405385418890463,13.616755710040472,1.0,5.48336991857023,Belmopan
0.05727572455671969,27.940192582055538,1.0,20.409902969722793,Belmopan
0.18920145708889094,22.289709863184477,1.0,5.225333622720942,Belmopan
0.22841785595354483,43.83126092948835,1.0,10.469447427689587,Belmopan
0.255749209145969,32.93372758627883,1.0,4.489844773936901,Belmopan
0.10423492079680757,31.128482206016784,1.0,17.14205169647435,Belmopan
0.1719080236961023,46.72519041828735,1.0,11.88446870349653,Belmopan
0.274944577765799,18.47925316206583,1.0,2.713152803517804,Belmopan
0.05786251559747903,27.55291872149154,1.0,13.523315103278415,Belmopan
0.18980570322073081,34.94054396930802,1.0,10.933679145490702,Belmopan
0.0331752160191311,15.856734000547224,1.0,18.93871943381217,Belmopan
0.12923265239516624,40.699405033876936,1.0,15.597339717987719,Belmopan
0.0849062238441034,28.958714839312094,1.0,19.60675999045872,Belmopan
0.12345184098729756,36.870147494712526,1.0,13.371045654591876,Belmopan
0.08991828132406353,40.649990611895404,1.0,15.960668060583311,Belmopan
0.02515583648874986,31.223190669327483,1.0,32.79052827712952,Belmopan
0.1259361677196481,45.28630917838432,1.0,33.80241351547307,Belmopan
0.08466213743962323,30.23367396046904,1.0,28.959760461322148,Belmopan
0.19979662630807987,55.95728481855551,1.0,29.147055973852183,Belmopan
0.08062620099206888,44.98871093228545,0.9,28.06944313811573,Belmopan
0.15456705044585461,50.50239880118971,0.9,19.33692979595113,Belmopan
0.12577319432050715,40.87589692652117,0.9333333333333333,17.18567811472453,Belmopan
0.36584329774038205,57.70348987425976,0.9166666666666666,25.05119899090259,Belmopan
0.13378014248276018,43.422437531625825,0.9166666666666666,20.8331855145918,Belmopan
0.47558646054658055,76.30701557648356,1.0,36.49020329885522,Belmopan
0.10070935521324743,47.3527932234692,1.0,43.9285886214098,Belmopan
0.09586258372389161,33.72598858431671,1.0,34.94691928395731,Belmopan
0.17063272689095516,52.75160591102569,1.0,20.12422274724173,Belmopan
0.24315814535764727,19.041419597023616,1.0,5.247163555837239,Belmopan
0.2504120211701884,42.74048014184412,1.0,9.093049316273055,Belmopan
0.05434911386772696,37.94271299785294,1.0,43.29939120000563,Belmopan
0.02531931676055312,14.794490871686305,1.0,25.23917100825166,Belmopan
0.20719347089370554,34.87482719188927,1.0,15.295191954988308,Belmopan
0.061551172113192755,32.604000045542286,1.0,25.20356888718787,Belmopan
0.07889486849286909,29.551030789826598,1.0,21.36177965406627,Belmopan
0.26587182947925914,34.86784097610964,1.0,10.11509214516252,Belmopan
0.06271944650573155,19.83374608444046,1.0,13.484404043367153,Belmopan
0.3158823266359225,55.18906086239045,1.0,15.03697913616195,Belmopan
0.1352092349427631,17.63206910491004,1.0,6.784136728478812,Belmopan
0.03937857072612697,13.181944337374812,1.0,14.743463514972044,Belmopan
0.2515015678311512,67.22801631167526,1.0,12.120950752224262,Belmopan
0.09790134852860538,35.84339221416508,1.0,20.26223422733378,Belmopan
0.3187271678872007,31.64372302881071,1.0,10.812958166023476,Belmopan
0.05480605624287018,24.318984848748027,1.0,25.867554686472232,Belmopan
0.24896177435637082,42.092330958965,1.0,21.96652165094958,Belmopan
0.3349837222071245,44.25244304132831,1.0,5.524296710838394,Belmopan
0.19644018647606412,50.863763147487376,1.0,18.968029060138864,Belmopan
0.3504870254368592,16.5077950797465,1.0,1.768460435974533,Belmopan
0.26992938577357994,66.65250164919888,1.0,9.724143927065416,Belmopan
0.11411890533724353,31.674143298883948,1.0,36.94100237015203,Belmopan
0.16157111140171512,44.833253410207156,1.0,43.27430924455274,Belmopan
0.17036961363912653,49.3380764837612,0.875,24.101534557537448,Belmopan
0.39863940080270405,41.606385681895325,0.9230769230769231,3.9894850041858483,Belmopan
0.39770331708151024,19.634485630694435,0.9230769230769231,3.0127622298033834,Belmopan
